nfe,rmse_val,best_so_far
1,0.12566651476253562,0.12566651476253562
2,0.09856373441756472,0.09856373441756472
3,0.11620853699994876,0.09856373441756472
4,0.12312765759247848,0.09856373441756472
5,0.09808263945254403,0.09808263945254403
6,0.14270837716073093,0.09808263945254403
7,0.13939272732334432,0.09808263945254403
8,0.16472683720647252,0.09808263945254403
9,0.10789313018074438,0.09808263945254403
10,0.10605624278431004,0.09808263945254403
11,0.11565932105216081,0.09808263945254403
12,0.10663928627892046,0.09808263945254403
13,0.1069269033548264,0.09808263945254403
14,0.11441227218542363,0.09808263945254403
15,0.10145966419593384,0.09808263945254403
16,0.1333373461710023,0.09808263945254403
17,0.12859839874901793,0.09808263945254403
18,0.15011530175145466,0.09808263945254403
19,0.10676092302156714,0.09808263945254403
20,0.10555086254601198,0.09808263945254403
21,0.10852902749637708,0.09808263945254403
22,0.10302066873611597,0.09808263945254403
23,0.10487863163748083,0.09808263945254403
24,0.11290508100918532,0.09808263945254403
25,0.11076618950320864,0.09808263945254403
26,0.12627036050064638,0.09808263945254403
27,0.11685986278866575,0.09808263945254403
28,0.15144259738605909,0.09808263945254403
29,0.10017984404053018,0.09808263945254403
30,0.10843065408155535,0.09808263945254403
31,0.10521048604043862,0.09808263945254403
32,0.1005045387482516,0.09808263945254403
33,0.10246856644213703,0.09808263945254403
34,0.10260383167671805,0.09808263945254403
35,0.10700283843242313,0.09808263945254403
36,0.11683388422761937,0.09808263945254403
37,0.11590016738816852,0.09808263945254403
38,0.15806742891350664,0.09808263945254403
39,0.10621919000460543,0.09808263945254403
40,0.10498221096084583,0.09808263945254403
41,0.10673983068770872,0.09808263945254403
42,0.10013409206861278,0.09808263945254403
43,0.10970951661261397,0.09808263945254403
44,0.10865987050993346,0.09808263945254403
45,0.11211381244962483,0.09808263945254403
46,0.11567837597297426,0.09808263945254403
47,0.10904550310314115,0.09808263945254403
48,0.15790401322945627,0.09808263945254403
49,0.10797303552241633,0.09808263945254403
50,0.10882516191008292,0.09808263945254403
51,0.10477751724078474,0.09808263945254403
52,0.10301021504532705,0.09808263945254403
53,0.10668104912686198,0.09808263945254403
54,0.10995044448607948,0.09808263945254403
55,0.10186255282962416,0.09808263945254403
56,0.11161460494094944,0.09808263945254403
57,0.10440711704717191,0.09808263945254403
58,0.1537467415327887,0.09808263945254403
59,0.11276643301412886,0.09808263945254403
60,0.10499975984036329,0.09808263945254403
61,0.09734229121155301,0.09734229121155301
62,0.09991784551445423,0.09734229121155301
63,0.10097741614058149,0.09734229121155301
64,0.10955936068861716,0.09734229121155301
65,0.09878151654621517,0.09734229121155301
66,0.10404228492422848,0.09734229121155301
67,0.10012347221913476,0.09734229121155301
68,0.15781435874721017,0.09734229121155301
69,0.11288359628544409,0.09734229121155301
70,0.10496145529663883,0.09734229121155301
71,0.102542776354205,0.09734229121155301
72,0.1032204037308649,0.09734229121155301
73,0.10643442656007542,0.09734229121155301
74,0.10277256074450535,0.09734229121155301
75,0.11127105931196346,0.09734229121155301
76,0.1069130064466521,0.09734229121155301
77,0.10254972089511477,0.09734229121155301
78,0.157931414661634,0.09734229121155301
79,0.11245707379777205,0.09734229121155301
80,0.1049565523801482,0.09734229121155301
81,0.10426543772671465,0.09734229121155301
82,0.10304671471566709,0.09734229121155301
83,0.10661561002937242,0.09734229121155301
84,0.10259984491865097,0.09734229121155301
85,0.11200400469719193,0.09734229121155301
86,0.10417680856597494,0.09734229121155301
87,0.10515354995540806,0.09734229121155301
88,0.15797478433309836,0.09734229121155301
89,0.11259739014837929,0.09734229121155301
90,0.10503574214146172,0.09734229121155301
91,0.10318375029484465,0.09734229121155301
92,0.10309334949860202,0.09734229121155301
93,0.10659644726998956,0.09734229121155301
94,0.10250997656973038,0.09734229121155301
95,0.11171906652051261,0.09734229121155301
96,0.10412225424839011,0.09734229121155301
97,0.10359105348544195,0.09734229121155301
98,0.1579146540385257,0.09734229121155301
99,0.11277315979896826,0.09734229121155301
100,0.1050742110834949,0.09734229121155301
